person_key,gender_code,age,south_african_citizen,highest_qualification,education_level_code,field_of_study,nqf_level,township_code,ward_number,currently_employed,months_unemployed,seeking_work,preferred_sector,income_band,digital_literacy_level,has_smartphone,transport_mode,willing_to_relocate,training_interest,completeness_score,quality_score,employment_probability,employment_prediction
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,WARD_001,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.007480478346310874,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,WARD_001,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.007480478346310874,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,WARD_001,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.007480478346310874,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,83,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008403534373559797,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,83,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008403534373559797,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,83,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008403534373559797,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,WARD_001,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.007480478346310874,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,WARD_001,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.007480478346310874,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,WARD_001,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.007480478346310874,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,41,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008295173995024205,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,41,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008295173995024205,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,41,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008295173995024205,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,126,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008222405458719235,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,126,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008222405458719235,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,126,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008222405458719235,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,104,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008140707422565896,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,104,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008140707422565896,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,104,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008140707422565896,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,59,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008194586563725416,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,59,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008194586563725416,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,59,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008194586563725416,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,86,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008297472361697639,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,86,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008297472361697639,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,86,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008297472361697639,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,127,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008893466020013407,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,127,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008893466020013407,False
70,Female,32,True,Certificate,NQF,Education,7,SOWETO,127,False,6,True,Education,R7501-R15000,Basic,False,Bus,True,True,90.0,90.0,0.008893466020013407,False
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,119,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9977096224984678,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,119,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9977096224984678,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,119,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9977096224984678,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,23,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976639368790639,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,23,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976639368790639,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,23,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976639368790639,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,20,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976875818174361,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,20,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976875818174361,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,20,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976875818174361,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,10,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976639368790639,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,10,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976639368790639,True
71,Female,20,True,Diploma,NQF,Hospitality,5,KATLEHONG,10,True,0,False,Logistics,R3500-R7500,Intermediate,True,Walk,False,False,90.0,90.0,0.9976639368790639,True
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,93,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026988799674834,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,93,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026988799674834,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,93,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026988799674834,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,33,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692915687419211,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,33,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692915687419211,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,33,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692915687419211,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,87,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002679250008745724,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,87,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002679250008745724,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,87,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002679250008745724,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,31,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026956700020132134,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,31,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026956700020132134,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,31,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026956700020132134,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,8,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.000268484516178766,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,8,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.000268484516178766,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,8,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.000268484516178766,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,124,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026858802994126946,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,124,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026858802994126946,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,124,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026858802994126946,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,42,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00027028134628763646,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,42,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00027028134628763646,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,42,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00027028134628763646,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,77,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692462427303082,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,77,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692462427303082,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,77,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692462427303082,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,36,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692161000099973,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,36,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692161000099973,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,36,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.0002692161000099973,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,95,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026702794103537796,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,95,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026702794103537796,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,95,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00026702794103537796,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,16,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00027188856469858777,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,16,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00027188856469858777,False
72,Male,23,True,Certificate,NQF,IT,8,VOSLOORUS,16,False,59,True,Retail,>R15000,Advanced,False,Own Car,True,False,90.0,90.0,0.00027188856469858777,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,WARD_001,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.010531451478216939,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,WARD_001,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.010531451478216939,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,WARD_001,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.010531451478216939,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,83,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011826497367435546,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,83,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011826497367435546,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,83,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011826497367435546,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,WARD_001,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.010531451478216939,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,WARD_001,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.010531451478216939,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,WARD_001,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.010531451478216939,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,41,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011674518837972481,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,41,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011674518837972481,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,41,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011674518837972481,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,126,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011572451290810202,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,126,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011572451290810202,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,126,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011572451290810202,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,104,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011457851661075887,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,104,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011457851661075887,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,104,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011457851661075887,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,59,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011533429979509364,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,59,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011533429979509364,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,59,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011533429979509364,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,86,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011677742503401665,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,86,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011677742503401665,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,86,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.011677742503401665,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,127,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.012513471670044943,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,127,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.012513471670044943,False
73,Female,21,True,Matric,NQF,Hospitality,6,SOWETO,127,False,6,True,ICT,R3500-R7500,Intermediate,False,Train,False,True,90.0,90.0,0.012513471670044943,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,50,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.000632582382880033,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,50,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.000632582382880033,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,50,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.000632582382880033,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,97,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.000605817235251615,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,97,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.000605817235251615,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,97,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.000605817235251615,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,3,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006158440977106207,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,3,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006158440977106207,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,3,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006158440977106207,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,107,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006205546247673591,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,107,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006205546247673591,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,107,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006205546247673591,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,43,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006374786108990138,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,43,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006374786108990138,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,43,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006374786108990138,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,122,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006201388896760558,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,122,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006201388896760558,False
74,Male,37,True,Diploma,NQF,IT,5,TEMBISA,122,False,46,True,Education,R3500-R7500,Advanced,False,Bus,False,False,90.0,90.0,0.0006201388896760558,False
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,50,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9944760045372074,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,50,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9944760045372074,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,50,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9944760045372074,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,97,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9942332069257972,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,97,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9942332069257972,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,97,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9942332069257972,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,3,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943266228452845,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,3,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943266228452845,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,3,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943266228452845,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,107,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943694724149315,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,107,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943694724149315,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,107,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943694724149315,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,43,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9945182263514939,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,43,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9945182263514939,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,43,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9945182263514939,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,122,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943657167007274,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,122,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943657167007274,True
75,Male,42,True,Matric,NQF,IT,6,TEMBISA,122,True,0,False,ICT,R7501-R15000,Advanced,False,Train,True,True,90.0,90.0,0.9943657167007274,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,WARD_002,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.995671493909044,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,WARD_002,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.995671493909044,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,WARD_002,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.995671493909044,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,116,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956012475559146,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,116,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956012475559146,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,116,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956012475559146,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,94,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956651786236311,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,94,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956651786236311,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,94,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956651786236311,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,88,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.99563683111926,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,88,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.99563683111926,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,88,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.99563683111926,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,82,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9955636996727147,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,82,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9955636996727147,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,82,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9955636996727147,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,127,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9950709133569154,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,127,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9950709133569154,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,127,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9950709133569154,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,65,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956914646426301,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,65,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956914646426301,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,65,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956914646426301,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,118,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956425823973365,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,118,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956425823973365,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,118,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956425823973365,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,79,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956348756203914,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,79,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956348756203914,True
76,Female,43,True,Matric,NQF,Hospitality,7,ALEXANDRA,79,True,0,False,Manufacturing,R3500-R7500,Advanced,False,Walk,False,True,90.0,90.0,0.9956348756203914,True
